Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ
1648694596,580.0,0.0,12.156862745098039,0.19632453613281248,0.0526724365234375,10.304643945312499,0.0061286372366412215,0.01945176166412214,0.005062787282442748
1648694597,581.0,0.0,12.156862745098039,0.0909796630859375,-0.16280571289062498,10.390835205078124,0.00639509972519084,0.002398162396946565,0.009059724610687023
1648694598,578.75,0.0,12.156862745098039,0.16280571289062498,-0.181959326171875,10.24718310546875,0.02131699908396947,0.0026646248854961837,0.014122511893129772
1648694599,579.75,0.0,12.156862745098039,0.1292868896484375,-0.16759411621093748,10.433930834960936,0.007727412167938932,0.00319754986259542,0.008526799633587786
1648694600,580.25,0.0,12.156862745098039,0.13407529296874998,-0.08140285644531249,10.500968481445312,0.034906586,-0.00959264958778626,0.013856049404580155
1648694601,580.0,0.0,12.156862745098039,0.39743747558593745,-0.13407529296874998,10.194510668945313,0.005595712259541985,0.030110261206106874,0.01119142451908397
1648694602,580.25,0.0,12.156862745098039,0.229843359375,-0.16280571289062498,10.347739575195313,0.020251149129770992,-0.008793262122137404,0.00985911207633588
1648694603,581.25,0.0,12.156862745098039,0.38786066894531246,-0.1771709228515625,10.050858569335936,0.021583461572519086,0.0,0.005595712259541985
1648694604,579.0,0.0,12.156862745098039,0.16280571289062498,-0.062249243164062495,10.180145458984374,0.0026646248854961837,0.023448698992366415,0.014388974381679392
1648694605,578.25,0.0,12.156862745098039,0.19632453613281248,-0.2154781494140625,10.218452685546874,0.003996937328244275,0.018918836687022902,0.008793262122137404
1648694606,581.0,0.0,12.156862745098039,0.2825157958984375,-0.181959326171875,9.97903251953125,0.01971822415267176,-0.00639509972519084,0.00985911207633588
1648694607,582.75,0.0,11.764705882352942,0.028730419921875,-0.2537853759765625,10.232817895507813,0.02131699908396947,-0.010924962030534353,0.013856049404580155
