Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ
1648694449,581.0,0.0,11.764705882352942,0.584185205078125,-0.0526724365234375,10.20887587890625,0.01119142451908397,0.028245023786259545,0.00479632479389313
1648694450,580.75,0.0,11.764705882352942,0.3591302490234375,-0.086191259765625,10.232817895507813,0.008260337145038169,-0.006928024702290077,0.005595712259541985
1648694451,578.0,0.0,11.764705882352942,0.354341845703125,-0.076614453125,10.32379755859375,0.01918529917557252,0.0061286372366412215,0.009326187099236643
1648694452,575.25,0.0,11.764705882352942,-0.009576806640625,-0.24899697265624998,10.357316381835936,-0.015188361847328247,0.05542419761832062,0.01945176166412214
1648694453,578.5,0.0,11.764705882352942,0.2442085693359375,-0.296881005859375,10.319009155273436,0.033041348580152674,-0.017053599267175572,0.004529862305343512
1648694454,581.5,0.0,11.764705882352942,0.1197100830078125,-0.3591302490234375,10.228029492187499,-0.0013323124427480919,0.04290046065648855,0.008793262122137404
1648694455,582.5,0.0,11.764705882352942,0.1580173095703125,-0.3447650390625,10.32379755859375,0.04290046065648855,-0.040502298259541984,0.008793262122137404
1648694456,580.5,0.0,11.764705882352942,0.1197100830078125,-0.22505495605468748,10.232817895507813,-0.007194487190839696,0.031176111160305348,0.003730474839694657
1648694457,577.0,0.0,11.764705882352942,-0.05746083984375,-0.32082302246093747,10.386046801757812,-0.011457887007633588,0.02584686138931298,0.00985911207633588
1648694458,580.5,0.0,11.764705882352942,0.181959326171875,-0.22026655273437498,10.414777221679687,0.02771209880916031,-0.029310873740458016,0.0130566619389313
